SupplierId,ProductId,avg(TimelyDeliveries),avg(ProductQuality),avg(ValueForMoney),avg(OverallRating),avg(NumberOfReturns),avg(PricingPerUnit)
7,70,2.890909090909091,3.0,2.890909090909091,2.5636363636363635,26.09090909090909,5362.945454545455
7,71,3.0,2.869565217391304,3.3260869565217392,2.5434782608695654,22.304347826086957,5011.652173913043
7,72,2.823529411764706,3.196078431372549,3.2941176470588234,2.6666666666666665,20.745098039215687,5595.568627450981
7,73,2.9148936170212765,3.2127659574468086,3.127659574468085,2.574468085106383,21.76595744680851,4557.382978723404
7,74,2.9523809523809526,2.9761904761904763,3.357142857142857,2.5476190476190474,25.5,4878.738095238095
7,75,2.7916666666666665,3.3541666666666665,2.9791666666666665,2.5208333333333335,28.541666666666668,5434.6875
7,76,3.0444444444444443,2.9555555555555557,3.1555555555555554,2.577777777777778,25.88888888888889,5155.955555555555
7,77,2.96,3.2,2.86,2.46,25.56,5347.36
7,78,3.0327868852459017,2.9672131147540983,2.819672131147541,2.377049180327869,25.0327868852459,5107.950819672131
7,79,3.3958333333333335,2.875,2.9375,2.625,23.958333333333332,4973.479166666667
7,80,2.9069767441860463,3.3488372093023258,2.7906976744186047,2.5348837209302326,23.86046511627907,5037.720930232558
7,81,3.2641509433962264,3.150943396226415,2.811320754716981,2.5849056603773586,20.245283018867923,5266.018867924528
7,82,3.1272727272727274,3.1454545454545455,2.981818181818182,2.5636363636363635,26.345454545454544,5345.872727272727
7,83,2.871794871794872,2.8461538461538463,2.58974358974359,2.282051282051282,24.82051282051282,4879.051282051282
7,84,3.0357142857142856,2.7857142857142856,3.1607142857142856,2.4285714285714284,28.696428571428573,6017.660714285715
7,85,3.0,2.8181818181818183,2.6136363636363638,2.25,28.363636363636363,5164.75
7,86,3.0869565217391304,3.5434782608695654,3.0652173913043477,2.8043478260869565,23.565217391304348,4755.847826086957
7,87,3.022222222222222,2.888888888888889,3.0444444444444443,2.511111111111111,24.466666666666665,4919.0
7,88,2.8292682926829267,3.1219512195121952,3.0,2.5121951219512195,23.75609756097561,5270.487804878048
7,89,2.875,3.125,3.0833333333333335,2.625,22.625,5645.4375
7,90,2.8771929824561404,3.0701754385964914,3.175438596491228,2.543859649122807,28.19298245614035,5185.263157894737
7,91,2.7555555555555555,2.911111111111111,3.3777777777777778,2.4444444444444446,25.755555555555556,4911.9111111111115
7,92,3.135135135135135,3.054054054054054,3.2162162162162162,2.6486486486486487,22.135135135135137,5059.216216216216
7,93,2.8,2.95,3.066666666666667,2.4166666666666665,26.133333333333333,5054.266666666666
7,94,3.022222222222222,3.2222222222222223,2.9555555555555557,2.511111111111111,24.4,5603.377777777778
7,95,3.2941176470588234,2.8529411764705883,3.0294117647058822,2.5294117647058822,22.205882352941178,5291.558823529412
7,96,2.8448275862068964,3.206896551724138,3.2413793103448274,2.586206896551724,23.75862068965517,4496.5344827586205
7,97,3.1818181818181817,2.977272727272727,3.25,2.6363636363636362,19.34090909090909,5814.090909090909
7,98,2.830188679245283,2.943396226415094,3.0,2.452830188679245,25.28301886792453,5308.245283018868
7,99,3.1346153846153846,2.980769230769231,2.980769230769231,2.5384615384615383,29.26923076923077,5033.596153846154
7,100,2.9,2.925,2.875,2.4,24.65,5173.2
7,101,2.7857142857142856,3.0,2.75,2.3214285714285716,27.303571428571427,5302.946428571428
7,102,3.269230769230769,3.230769230769231,2.923076923076923,2.6153846153846154,29.75,5169.7692307692305
7,103,2.8461538461538463,3.4038461538461537,2.923076923076923,2.576923076923077,24.557692307692307,5977.346153846154
7,104,2.978723404255319,2.74468085106383,3.0,2.404255319148936,23.425531914893618,4903.744680851064
7,105,3.245614035087719,3.192982456140351,3.245614035087719,2.736842105263158,23.92982456140351,4850.8421052631575
7,106,2.673469387755102,3.061224489795918,3.0408163265306123,2.4285714285714284,25.612244897959183,4472.285714285715
7,107,3.0416666666666665,3.0416666666666665,3.4375,2.6666666666666665,23.4375,5698.0625
7,108,3.0655737704918034,2.9836065573770494,3.0,2.4918032786885247,26.311475409836067,5520.7213114754095
7,109,3.159090909090909,3.25,2.6136363636363638,2.477272727272727,23.09090909090909,5451.522727272727
7,110,2.8444444444444446,2.7777777777777777,3.0,2.4444444444444446,25.68888888888889,4530.888888888889
7,111,3.1702127659574466,3.148936170212766,3.106382978723404,2.6808510638297873,25.02127659574468,5411.0
7,112,2.7291666666666665,2.8541666666666665,3.5,2.5208333333333335,27.75,5041.083333333333
7,113,2.8863636363636362,2.4545454545454546,2.75,2.272727272727273,27.454545454545453,4531.454545454545
7,114,2.967741935483871,2.7903225806451615,2.7903225806451615,2.403225806451613,24.983870967741936,4754.596774193548
7,115,2.9420289855072466,2.869565217391304,3.449275362318841,2.579710144927536,25.81159420289855,4641.985507246377
7,116,2.588235294117647,3.019607843137255,3.0,2.4313725490196076,22.41176470588235,4941.176470588235
7,117,2.5454545454545454,2.6363636363636362,2.977272727272727,2.25,28.40909090909091,5612.204545454545
7,118,2.742857142857143,3.0,3.142857142857143,2.4285714285714284,24.428571428571427,5447.4
7,119,2.9130434782608696,3.391304347826087,2.739130434782609,2.4565217391304346,28.97826086956522,5126.434782608696
7,120,2.7868852459016393,2.9344262295081966,3.081967213114754,2.459016393442623,24.704918032786885,5052.475409836065
7,121,2.979591836734694,2.857142857142857,2.7551020408163267,2.3469387755102042,19.53061224489796,4353.34693877551
7,122,2.9069767441860463,3.116279069767442,2.488372093023256,2.3255813953488373,20.790697674418606,5200.674418604651
7,123,3.0555555555555554,2.925925925925926,2.8518518518518516,2.4444444444444446,24.01851851851852,5119.685185185185
7,124,3.3,2.68,3.04,2.4,25.16,5202.62
7,125,3.217391304347826,2.4782608695652173,3.217391304347826,2.4130434782608696,27.043478260869566,4759.826086956522
7,126,2.6481481481481484,2.9074074074074074,3.074074074074074,2.462962962962963,25.037037037037038,5387.759259259259
7,127,3.0416666666666665,3.375,2.7708333333333335,2.5625,30.9375,4982.770833333333
7,128,3.073170731707317,2.6097560975609757,3.0,2.3658536585365852,24.975609756097562,4598.756097560976
7,129,3.2142857142857144,3.3392857142857144,3.392857142857143,2.8214285714285716,23.535714285714285,4604.178571428572
7,130,3.293103448275862,2.6379310344827585,3.2586206896551726,2.5517241379310347,20.189655172413794,5170.982758620689
7,131,2.8703703703703702,3.0185185185185186,2.8518518518518516,2.462962962962963,25.814814814814813,4992.7037037037035
7,132,3.142857142857143,3.1785714285714284,3.107142857142857,2.642857142857143,26.303571428571427,5214.607142857143
7,133,2.8461538461538463,3.1538461538461537,2.730769230769231,2.4423076923076925,30.76923076923077,4787.0
7,134,3.1818181818181817,2.7045454545454546,3.022727272727273,2.5454545454545454,29.75,5012.681818181818
7,135,2.8260869565217392,3.0869565217391304,3.217391304347826,2.5434782608695654,25.891304347826086,4439.717391304348
7,136,2.8823529411764706,2.784313725490196,2.9215686274509802,2.4313725490196076,22.92156862745098,5409.137254901961
7,137,2.82,2.9,2.74,2.32,22.22,5024.78
7,138,2.9322033898305087,3.1864406779661016,2.7796610169491527,2.559322033898305,23.23728813559322,5700.525423728814
7,139,3.1777777777777776,3.2888888888888888,3.0,2.6444444444444444,27.066666666666666,5273.022222222222
7,140,3.13953488372093,2.953488372093023,2.5813953488372094,2.441860465116279,19.953488372093023,5816.302325581395
7,141,3.1607142857142856,2.6964285714285716,2.9464285714285716,2.517857142857143,22.839285714285715,5023.767857142857
7,142,3.1481481481481484,2.6481481481481484,3.0925925925925926,2.4444444444444446,24.77777777777778,4366.388888888889
7,143,3.03125,2.859375,3.0,2.4375,26.171875,5104.296875
7,144,3.1458333333333335,3.3333333333333335,2.9375,2.6458333333333335,25.479166666666668,4819.75
7,145,3.5,3.08,2.94,2.66,22.14,5021.24
7,146,3.3863636363636362,3.227272727272727,2.9318181818181817,2.727272727272727,23.977272727272727,5711.568181818182
7,147,3.3260869565217392,3.0217391304347827,3.4782608695652173,2.782608695652174,23.91304347826087,4714.630434782609
7,148,3.225,2.725,3.025,2.4,21.825,4429.05
7,149,3.2459016393442623,2.8852459016393444,3.2131147540983607,2.6065573770491803,22.147540983606557,5591.7213114754095
7,150,3.140625,3.453125,3.015625,2.71875,20.140625,4512.390625
7,151,2.9375,2.8333333333333335,3.0625,2.4375,25.479166666666668,5061.3125
7,152,2.617021276595745,3.25531914893617,2.872340425531915,2.404255319148936,26.319148936170212,4790.021276595745
7,153,3.033333333333333,2.8333333333333335,3.3833333333333333,2.55,22.85,5112.15
7,154,2.803921568627451,2.8823529411764706,3.1176470588235294,2.4313725490196076,24.313725490196077,5446.823529411765
7,155,3.127659574468085,3.3617021276595747,3.382978723404255,2.7872340425531914,24.04255319148936,4725.0
7,156,3.14,3.08,2.68,2.5,19.56,4267.52
7,157,3.08,3.28,2.6,2.38,32.0,5080.58
7,158,3.4,3.2222222222222223,3.1777777777777776,2.7777777777777777,19.755555555555556,4357.866666666667
7,159,3.086206896551724,3.603448275862069,3.1379310344827585,2.7758620689655173,25.74137931034483,5115.017241379311
7,160,3.159090909090909,3.1818181818181817,3.409090909090909,2.8181818181818183,24.477272727272727,4402.227272727273
7,161,2.642857142857143,3.119047619047619,3.142857142857143,2.4523809523809526,27.333333333333332,4642.476190476191
7,162,3.0208333333333335,3.4166666666666665,2.6666666666666665,2.5,27.895833333333332,4492.5625
7,163,3.0869565217391304,3.391304347826087,3.239130434782609,2.869565217391304,24.130434782608695,5201.586956521739
7,164,2.925925925925926,2.9444444444444446,3.3518518518518516,2.6296296296296298,18.574074074074073,4842.444444444444
7,165,3.130434782608696,3.3260869565217392,2.9347826086956523,2.630434782608696,22.67391304347826,5537.130434782609
7,166,3.0833333333333335,2.875,3.0625,2.5208333333333335,24.5625,4753.729166666667
7,167,2.8541666666666665,2.75,2.9375,2.3125,26.520833333333332,4311.645833333333
7,168,2.7142857142857144,3.204081632653061,2.795918367346939,2.4285714285714284,27.571428571428573,4941.183673469388
7,169,3.1794871794871793,2.5641025641025643,3.2564102564102564,2.58974358974359,26.05128205128205,4688.5641025641025
7,170,3.0256410256410255,3.1025641025641026,2.9743589743589745,2.5384615384615383,27.025641025641026,4868.48717948718
7,171,3.0754716981132075,3.169811320754717,3.1320754716981134,2.6226415094339623,27.41509433962264,4237.471698113208
7,172,2.909090909090909,3.1363636363636362,3.272727272727273,2.5454545454545454,23.795454545454547,4954.795454545455
7,173,2.8333333333333335,2.9074074074074074,3.074074074074074,2.462962962962963,23.75925925925926,6121.055555555556
7,174,2.8048780487804876,3.0,3.317073170731707,2.5121951219512195,22.24390243902439,4684.195121951219
7,175,2.8958333333333335,3.1458333333333335,3.0833333333333335,2.5416666666666665,23.104166666666668,4438.895833333333
7,176,2.69811320754717,3.2830188679245285,2.8867924528301887,2.490566037735849,30.30188679245283,4983.207547169812
7,177,3.142857142857143,2.9591836734693877,2.7551020408163267,2.510204081632653,25.489795918367346,5636.775510204082
7,178,2.923076923076923,3.0,3.173076923076923,2.6153846153846154,31.615384615384617,4947.826923076923
7,179,2.870967741935484,3.225806451612903,3.2903225806451615,2.5806451612903225,20.93548387096774,5154.774193548387
7,180,3.0980392156862746,3.1372549019607843,3.156862745098039,2.607843137254902,22.686274509803923,4749.411764705882
7,181,2.8297872340425534,2.7872340425531914,3.106382978723404,2.4680851063829787,24.425531914893618,4961.04255319149
7,182,2.8076923076923075,3.173076923076923,3.1923076923076925,2.5576923076923075,24.76923076923077,5153.461538461538
7,183,2.8703703703703702,2.962962962962963,3.2037037037037037,2.462962962962963,26.314814814814813,5197.351851851852
7,184,2.630434782608696,3.0,3.1739130434782608,2.4782608695652173,27.26086956521739,4240.45652173913
7,185,2.8,2.8727272727272726,3.1272727272727274,2.4727272727272727,25.69090909090909,5036.545454545455
7,186,3.074074074074074,3.0555555555555554,2.888888888888889,2.5555555555555554,27.296296296296298,4308.611111111111
7,187,2.675,3.125,3.0,2.375,26.825,4812.5
7,188,3.2777777777777777,3.3518518518518516,3.2222222222222223,2.9074074074074074,21.35185185185185,5757.814814814815
7,189,2.9375,2.9583333333333335,3.0208333333333335,2.4375,26.1875,5161.666666666667
7,190,2.8363636363636364,2.7454545454545456,3.0727272727272728,2.381818181818182,25.036363636363635,4885.363636363636
7,191,3.3958333333333335,2.9375,3.0,2.6041666666666665,26.416666666666668,5507.770833333333
7,192,3.019230769230769,2.8653846153846154,2.8846153846153846,2.4423076923076925,27.78846153846154,4819.9807692307695
7,193,2.913793103448276,3.1206896551724137,3.086206896551724,2.5517241379310347,24.362068965517242,5705.913793103448
7,194,2.730769230769231,3.1346153846153846,3.230769230769231,2.480769230769231,26.365384615384617,3974.5
7,195,3.1777777777777776,2.911111111111111,2.7555555555555555,2.4,29.57777777777778,5047.0
7,196,3.019607843137255,3.156862745098039,3.235294117647059,2.7254901960784315,21.45098039215686,4907.529411764706
7,197,2.8823529411764706,3.196078431372549,2.8823529411764706,2.5098039215686274,26.058823529411764,5273.431372549019
7,198,3.1052631578947367,2.8771929824561404,3.1228070175438596,2.5964912280701755,27.859649122807017,4937.368421052632
7,199,3.192982456140351,3.0350877192982457,3.1228070175438596,2.6140350877192984,24.12280701754386,4333.789473684211
7,200,3.16,3.38,2.86,2.6,27.16,4872.4
8,1,3.0869565217391304,3.0,2.869565217391304,2.5217391304347827,22.108695652173914,5644.195652173913
8,2,3.0754716981132075,3.207547169811321,3.3207547169811322,2.69811320754717,22.62264150943396,4496.377358490566
8,3,3.0,3.0,3.326530612244898,2.673469387755102,28.571428571428573,4704.081632653061
8,4,3.375,2.9791666666666665,3.3125,2.6666666666666665,26.125,4942.6875
8,5,3.0588235294117645,2.9607843137254903,3.0588235294117645,2.5294117647058822,20.41176470588235,4745.196078431372
8,6,2.9215686274509802,3.5294117647058822,2.843137254901961,2.6862745098039214,23.725490196078432,5308.431372549019
8,7,2.8125,3.25,3.2916666666666665,2.6458333333333335,22.791666666666668,4280.125
8,8,2.6153846153846154,3.1025641025641026,2.6923076923076925,2.3846153846153846,24.692307692307693,5241.846153846154
8,9,2.8727272727272726,2.909090909090909,3.2363636363636363,2.4909090909090907,21.90909090909091,5160.363636363636
8,10,2.977777777777778,3.111111111111111,2.8666666666666667,2.533333333333333,26.511111111111113,4579.355555555556
8,11,2.63265306122449,2.8979591836734695,3.122448979591837,2.4285714285714284,20.46938775510204,5911.040816326531
8,12,3.0,3.3043478260869565,2.891304347826087,2.5434782608695654,26.695652173913043,4239.54347826087
8,13,3.1372549019607843,3.215686274509804,3.392156862745098,2.7254901960784315,24.88235294117647,4454.64705882353
8,14,2.90625,3.03125,2.84375,2.40625,25.1875,4792.390625
8,15,3.242424242424242,3.121212121212121,2.8333333333333335,2.484848484848485,25.166666666666668,4954.712121212121
8,16,3.388888888888889,3.388888888888889,2.611111111111111,2.7037037037037037,20.685185185185187,5156.2962962962965
8,17,3.0625,2.9791666666666665,3.1666666666666665,2.5416666666666665,23.291666666666668,5177.979166666667
8,18,3.1379310344827585,2.9827586206896552,3.1724137931034484,2.5517241379310347,27.67241379310345,4044.4310344827586
8,19,2.7333333333333334,2.6666666666666665,2.8666666666666667,2.2,25.244444444444444,5404.9111111111115
8,20,2.951219512195122,3.073170731707317,2.682926829268293,2.4390243902439024,21.170731707317074,4760.682926829269
8,21,3.2448979591836733,2.7755102040816326,2.204081632653061,2.2448979591836733,25.367346938775512,4784.591836734694
8,22,3.1132075471698113,3.056603773584906,2.981132075471698,2.547169811320755,25.49056603773585,4626.811320754717
8,23,3.1607142857142856,2.75,2.857142857142857,2.5357142857142856,30.839285714285715,5368.625
8,24,3.302325581395349,3.0,2.9302325581395348,2.627906976744186,26.511627906976745,5524.116279069767
8,25,2.8833333333333333,3.1166666666666667,3.3333333333333335,2.6166666666666667,23.383333333333333,4984.166666666667
8,26,3.066666666666667,3.1777777777777776,3.1777777777777776,2.688888888888889,27.466666666666665,5074.844444444445
8,27,2.9607843137254903,3.1372549019607843,2.6666666666666665,2.411764705882353,24.607843137254903,5044.705882352941
8,28,3.3333333333333335,3.0784313725490198,2.803921568627451,2.4705882352941178,23.41176470588235,5659.0392156862745
8,29,3.0,2.8636363636363638,2.75,2.3863636363636362,25.295454545454547,4666.477272727273
8,30,3.0784313725490198,2.843137254901961,3.2745098039215685,2.4901960784313726,23.215686274509803,4591.901960784314
8,31,2.830188679245283,3.4716981132075473,2.943396226415094,2.5849056603773586,26.69811320754717,5224.471698113208
8,32,3.022727272727273,3.1818181818181817,2.772727272727273,2.340909090909091,22.636363636363637,4948.113636363636
8,33,2.719298245614035,3.456140350877193,2.719298245614035,2.56140350877193,23.859649122807017,5191.456140350877
8,34,3.2142857142857144,3.0535714285714284,2.982142857142857,2.607142857142857,26.375,4759.339285714285
8,35,3.65,2.975,2.675,2.525,31.5,4508.575
8,36,2.872340425531915,3.0638297872340425,2.8085106382978724,2.382978723404255,26.23404255319149,4998.0
8,37,3.090909090909091,2.727272727272727,2.8181818181818183,2.477272727272727,20.931818181818183,4518.136363636364
8,38,3.161290322580645,3.161290322580645,2.774193548387097,2.5483870967741935,16.419354838709676,6334.903225806452
8,39,3.103448275862069,2.9655172413793105,3.0,2.5689655172413794,23.32758620689655,4725.517241379311
8,40,3.260869565217391,3.130434782608696,3.1739130434782608,2.6956521739130435,25.67391304347826,4885.260869565217
8,41,3.25,3.0681818181818183,2.9545454545454546,2.6818181818181817,25.977272727272727,4722.318181818182
8,42,3.1363636363636362,2.4545454545454546,2.3863636363636362,2.2045454545454546,23.25,5110.068181818182
8,43,3.061224489795918,2.795918367346939,2.7346938775510203,2.4285714285714284,27.285714285714285,4847.489795918367
8,44,3.026315789473684,2.8684210526315788,2.736842105263158,2.4210526315789473,26.92105263157895,5593.473684210527
8,45,3.239130434782609,2.891304347826087,3.0217391304347827,2.5652173913043477,28.847826086956523,4983.847826086957
8,46,2.84,2.98,3.06,2.54,22.46,5546.62
8,47,2.8181818181818183,2.9318181818181817,3.2045454545454546,2.5681818181818183,25.886363636363637,4710.340909090909
8,48,2.74,3.16,2.98,2.5,25.74,5260.12
8,49,3.0377358490566038,3.0943396226415096,2.641509433962264,2.3962264150943398,24.69811320754717,4873.320754716981
8,50,3.073170731707317,3.1219512195121952,2.8780487804878048,2.4878048780487805,27.414634146341463,4566.634146341464
8,51,2.88,2.7,3.12,2.48,21.74,5190.36
8,52,2.727272727272727,2.963636363636364,3.2181818181818183,2.4727272727272727,22.963636363636365,4793.054545454545
8,53,3.0425531914893615,2.9574468085106385,3.0851063829787235,2.5531914893617023,27.0,5461.744680851064
8,54,2.8958333333333335,3.1666666666666665,2.9791666666666665,2.4791666666666665,24.9375,4895.8125
8,55,3.1923076923076925,2.5961538461538463,3.2115384615384617,2.480769230769231,23.153846153846153,4909.961538461538
8,56,3.156862745098039,3.156862745098039,2.8823529411764706,2.627450980392157,20.352941176470587,5358.196078431372
8,57,2.96,3.26,2.92,2.58,27.58,5305.5
8,58,2.6956521739130435,3.108695652173913,2.8260869565217392,2.347826086956522,22.934782608695652,4994.804347826087
8,59,2.851063829787234,2.8297872340425534,2.9574468085106385,2.3404255319148937,29.46808510638298,4729.340425531915
8,60,3.1136363636363638,2.9545454545454546,3.022727272727273,2.6136363636363638,23.204545454545453,5029.409090909091
8,61,2.8,2.7714285714285714,3.1142857142857143,2.342857142857143,28.2,5288.342857142857
8,62,3.5098039215686274,3.5098039215686274,3.0588235294117645,2.8823529411764706,28.235294117647058,5510.274509803921
8,63,2.836734693877551,2.9183673469387754,3.061224489795918,2.4285714285714284,27.775510204081634,5028.857142857143
8,64,3.161290322580645,2.629032258064516,3.129032258064516,2.5483870967741935,27.387096774193548,4623.5
8,65,3.4130434782608696,2.9130434782608696,3.217391304347826,2.6956521739130435,23.717391304347824,4953.54347826087
8,66,3.230769230769231,3.4038461538461537,3.269230769230769,2.8076923076923075,21.48076923076923,5105.826923076923
8,67,2.75,3.1041666666666665,3.5208333333333335,2.5625,28.416666666666668,4964.333333333333
8,68,3.0392156862745097,2.980392156862745,2.9607843137254903,2.4901960784313726,23.686274509803923,4791.78431372549
8,69,2.877551020408163,3.2653061224489797,3.0816326530612246,2.63265306122449,21.408163265306122,5050.714285714285
8,70,2.857142857142857,2.857142857142857,3.0714285714285716,2.392857142857143,24.946428571428573,4742.0
8,71,2.945945945945946,2.5945945945945947,3.324324324324324,2.4324324324324325,26.243243243243242,4924.216216216216
8,72,2.943396226415094,2.981132075471698,3.150943396226415,2.5283018867924527,22.471698113207548,4410.509433962264
8,73,2.9038461538461537,3.0384615384615383,3.1923076923076925,2.576923076923077,23.942307692307693,4905.865384615385
8,74,3.0,2.857142857142857,2.9761904761904763,2.4285714285714284,24.88095238095238,5169.333333333333
8,75,3.1904761904761907,3.0,2.9285714285714284,2.5476190476190474,24.0,5049.238095238095
8,76,2.830188679245283,3.018867924528302,2.8679245283018866,2.358490566037736,23.69811320754717,5131.811320754717
8,77,2.857142857142857,2.767857142857143,3.2142857142857144,2.4285714285714284,22.053571428571427,5218.035714285715
8,78,3.1320754716981134,3.0377358490566038,2.9622641509433962,2.5849056603773586,22.547169811320753,4823.735849056604
8,79,3.2037037037037037,2.962962962962963,3.1296296296296298,2.6296296296296298,23.87037037037037,4768.388888888889
8,80,3.1020408163265305,2.8979591836734695,2.6122448979591835,2.4489795918367347,26.979591836734695,5679.571428571428
8,81,3.173076923076923,3.1153846153846154,2.8076923076923075,2.519230769230769,18.634615384615383,5337.384615384615
8,82,3.0806451612903225,2.9193548387096775,2.9838709677419355,2.467741935483871,26.338709677419356,4623.177419354839
8,83,2.977777777777778,3.2666666666666666,2.9555555555555557,2.533333333333333,28.377777777777776,5278.133333333333
8,84,2.8823529411764706,3.176470588235294,3.019607843137255,2.549019607843137,25.627450980392158,4877.450980392156
8,85,3.169811320754717,3.3207547169811322,2.8679245283018866,2.5849056603773586,23.528301886792452,4319.924528301887
8,86,3.0555555555555554,3.0,2.9814814814814814,2.574074074074074,21.703703703703702,5893.0
8,87,2.811320754716981,3.056603773584906,3.3207547169811322,2.490566037735849,22.528301886792452,4991.88679245283
8,88,2.75,2.769230769230769,2.75,2.230769230769231,22.73076923076923,4871.2307692307695
8,89,3.0545454545454547,2.727272727272727,2.963636363636364,2.418181818181818,25.272727272727273,4882.145454545454
8,90,2.977272727272727,3.1818181818181817,3.090909090909091,2.522727272727273,20.795454545454547,4948.227272727273
8,91,3.30188679245283,3.169811320754717,2.9056603773584904,2.6226415094339623,25.81132075471698,4572.792452830188
8,92,2.9692307692307693,3.0,2.8461538461538463,2.4615384615384617,24.73846153846154,5044.507692307692
8,93,2.979591836734694,2.938775510204082,3.122448979591837,2.5306122448979593,23.285714285714285,5722.897959183673
8,94,3.1818181818181817,3.227272727272727,2.8863636363636362,2.590909090909091,27.204545454545453,5178.136363636364
8,95,3.1363636363636362,3.0454545454545454,2.772727272727273,2.477272727272727,22.75,5220.409090909091
8,96,3.016949152542373,2.9491525423728815,2.9661016949152543,2.542372881355932,24.084745762711865,5563.728813559322
8,97,3.2325581395348837,2.9767441860465116,3.046511627906977,2.627906976744186,23.488372093023255,4970.953488372093
8,98,3.0185185185185186,2.7962962962962963,2.962962962962963,2.4444444444444446,28.074074074074073,4138.851851851852
8,99,3.1904761904761907,2.880952380952381,3.1666666666666665,2.5952380952380953,23.166666666666668,5391.666666666667
8,100,2.838709677419355,2.9838709677419355,2.8870967741935485,2.4516129032258065,22.483870967741936,4856.403225806452
8,101,3.125,2.9,3.05,2.575,21.0,4774.35
8,102,2.926829268292683,3.073170731707317,3.073170731707317,2.4390243902439024,25.853658536585368,5585.341463414634
8,103,3.1454545454545455,3.090909090909091,3.1818181818181817,2.672727272727273,20.145454545454545,4705.927272727273
8,104,3.090909090909091,3.090909090909091,3.022727272727273,2.477272727272727,25.204545454545453,5735.681818181818
8,105,3.0952380952380953,2.761904761904762,3.1904761904761907,2.4761904761904763,23.015873015873016,4602.111111111111
8,106,3.4,2.981818181818182,3.290909090909091,2.727272727272727,24.272727272727273,5508.781818181818
8,107,3.1842105263157894,2.473684210526316,3.1315789473684212,2.4473684210526314,25.68421052631579,5412.684210526316
8,108,2.981132075471698,3.018867924528302,2.7735849056603774,2.490566037735849,22.9811320754717,5487.094339622641
8,109,3.0892857142857144,2.8035714285714284,2.9107142857142856,2.4642857142857144,24.125,5462.464285714285
8,110,3.0217391304347827,3.0217391304347827,3.152173913043478,2.5652173913043477,23.934782608695652,4711.978260869565
8,111,3.489795918367347,3.020408163265306,2.816326530612245,2.673469387755102,24.551020408163264,4823.244897959184
8,112,3.1346153846153846,2.5576923076923075,3.1538461538461537,2.4615384615384617,22.25,4671.134615384615
8,113,3.3488372093023258,2.8372093023255816,3.2325581395348837,2.6744186046511627,26.837209302325583,4944.767441860465
8,114,3.0416666666666665,3.3333333333333335,3.0625,2.6875,27.875,5110.229166666667
8,115,3.2545454545454544,3.2363636363636363,3.0,2.6363636363636362,22.01818181818182,4979.327272727272
8,116,2.74,3.26,3.04,2.48,23.7,4883.82
8,117,3.3181818181818183,2.727272727272727,3.0454545454545454,2.5454545454545454,27.59090909090909,5200.431818181818
8,118,2.693548387096774,2.6774193548387095,2.774193548387097,2.1774193548387095,21.451612903225808,5133.0
8,119,3.4,2.84,2.8,2.56,20.92,4712.4
8,120,2.9591836734693877,3.183673469387755,3.0,2.5510204081632653,22.081632653061224,5500.408163265306
8,121,2.8727272727272726,3.309090909090909,3.290909090909091,2.6,19.672727272727272,5278.090909090909
8,122,2.5892857142857144,3.0892857142857144,3.25,2.4464285714285716,27.196428571428573,5127.160714285715
8,123,3.0526315789473686,2.973684210526316,3.0526315789473686,2.526315789473684,25.92105263157895,4706.815789473684
8,124,2.9,2.933333333333333,3.283333333333333,2.533333333333333,22.65,4644.2
8,125,2.84,2.88,3.1,2.46,25.04,4921.5
8,126,2.8548387096774195,3.2419354838709675,3.0,2.564516129032258,26.451612903225808,4356.758064516129
8,127,2.772727272727273,3.25,3.1818181818181817,2.6363636363636362,26.204545454545453,5113.454545454545
8,128,2.8846153846153846,2.9038461538461537,2.7884615384615383,2.4038461538461537,26.03846153846154,4908.4807692307695
8,129,2.869565217391304,3.0434782608695654,2.9782608695652173,2.5434782608695654,25.630434782608695,5318.608695652174
8,130,3.0757575757575757,3.1515151515151514,2.878787878787879,2.5757575757575757,23.060606060606062,4870.424242424242
8,131,3.2222222222222223,3.0,2.7777777777777777,2.388888888888889,24.38888888888889,5517.416666666667
8,132,2.511111111111111,2.7111111111111112,2.888888888888889,2.2222222222222223,26.511111111111113,4930.111111111111
8,133,3.0153846153846153,2.753846153846154,2.753846153846154,2.3846153846153846,22.476923076923075,4865.384615384615
8,134,3.2333333333333334,2.816666666666667,2.783333333333333,2.533333333333333,25.166666666666668,5047.9
8,135,2.977777777777778,3.088888888888889,2.9555555555555557,2.5555555555555554,29.733333333333334,5052.511111111111
8,136,2.519230769230769,3.0384615384615383,2.980769230769231,2.326923076923077,29.346153846153847,5218.038461538462
8,137,2.870967741935484,3.0806451612903225,2.967741935483871,2.467741935483871,27.370967741935484,5350.435483870968
8,138,2.7346938775510203,3.204081632653061,2.877551020408163,2.4489795918367347,26.571428571428573,5368.102040816327
8,139,2.8679245283018866,2.8867924528301887,3.2830188679245285,2.490566037735849,21.962264150943398,5209.943396226415
8,140,2.8727272727272726,3.109090909090909,2.727272727272727,2.3636363636363638,25.054545454545455,5187.236363636363
8,141,3.1372549019607843,3.215686274509804,2.7450980392156863,2.549019607843137,22.392156862745097,5879.588235294118
8,142,3.2222222222222223,3.2222222222222223,2.925925925925926,2.685185185185185,24.5,5628.981481481482
8,143,3.1842105263157894,3.1315789473684212,3.210526315789474,2.736842105263158,28.605263157894736,5358.631578947368
8,144,2.7,2.716666666666667,3.05,2.3333333333333335,24.133333333333333,5296.616666666667
